dataset,scenario,endpoint,acquisition_fraction,seed_count,selected_count,total_count,total_fraction,n_bad,method,comparison,recall,impact_fraction,acquisition_recall
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,mp_ridge,shared_seed,0.7034220532319392,0.44860841880049007,0.6080402010050251
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,reference_oracle,shared_seed,0.8517110266159695,0.47986101315387975,0.8040201005025126
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,random,shared_seed,0.39486620633205954,0.3695561394869286,0.2002503128911139
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,net_force,total_budget,0.6730038022813688,0.42214579318483114,
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,rigid_force,total_budget,0.7452471482889734,0.42551868863897113,
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,force_magnitude,total_budget,0.4220532319391635,0.33788905142742975,
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,geometry_novelty,total_budget,0.5703422053231939,0.42467495686067114,
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,random,total_budget,0.361,0.361,
aimnet2,0,above_5mev,0.2,201,160,361,0.361,263,reference_oracle,total_budget,1.0,0.536967054873729,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,net_force,shared_seed,1.0,0.4186506813051955,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,rigid_force,shared_seed,1.0,0.4233528592209363,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,force_magnitude,shared_seed,0.5,0.3437860194088424,0.3
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,geometry_novelty,shared_seed,1.0,0.407135703908543,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,trees_log,shared_seed,1.0,0.43545149190453064,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,trees_raw,shared_seed,1.0,0.43666462441412773,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,trees_physics,shared_seed,1.0,0.4258492118120401,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,ridge,shared_seed,1.0,0.45902870455176936,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,mp_ridge,shared_seed,1.0,0.44860841880049007,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,reference_oracle,shared_seed,1.0,0.47986101315387975,1.0
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,random,shared_seed,0.42875022349365277,0.3695561394869286,0.2002503128911139
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,net_force,total_budget,1.0,0.42214579318483114,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,rigid_force,total_budget,1.0,0.42551868863897113,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,force_magnitude,total_budget,0.5714285714285714,0.33788905142742975,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,geometry_novelty,total_budget,1.0,0.42467495686067114,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,random,total_budget,0.361,0.361,
aimnet2,0,above_10mev,0.2,201,160,361,0.361,14,reference_oracle,total_budget,1.0,0.536967054873729,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,net_force,shared_seed,,0.4186506813051955,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,rigid_force,shared_seed,,0.4233528592209363,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,force_magnitude,shared_seed,,0.3437860194088424,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,geometry_novelty,shared_seed,,0.407135703908543,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,trees_log,shared_seed,,0.43545149190453064,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,trees_raw,shared_seed,,0.43666462441412773,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,trees_physics,shared_seed,,0.4258492118120401,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,ridge,shared_seed,,0.45902870455176936,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,mp_ridge,shared_seed,,0.44860841880049007,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,reference_oracle,shared_seed,,0.47986101315387975,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,random,shared_seed,,0.3695561394869286,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,net_force,total_budget,,0.42214579318483114,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,rigid_force,total_budget,,0.42551868863897113,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,force_magnitude,total_budget,,0.33788905142742975,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,geometry_novelty,total_budget,,0.42467495686067114,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,random,total_budget,,0.361,
aimnet2,0,above_25mev,0.2,201,160,361,0.361,0,reference_oracle,total_budget,,0.536967054873729,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,net_force,shared_seed,0.92,0.48826750545695313,0.8904109589041096
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,rigid_force,shared_seed,0.97,0.49338386158727926,0.958904109589041
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,force_magnitude,shared_seed,0.54,0.42445557141813434,0.3698630136986301
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,geometry_novelty,shared_seed,0.82,0.49271507376195756,0.7534246575342466
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,trees_log,shared_seed,1.0,0.5282270208596344,1.0
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,trees_raw,shared_seed,0.99,0.5189377083594396,0.9863013698630136
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,trees_physics,shared_seed,0.99,0.5053677251720429,0.9863013698630136
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,ridge,shared_seed,0.97,0.5407065173388299,0.958904109589041
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,mp_ridge,shared_seed,0.96,0.5392568454156941,0.9452054794520548
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,reference_oracle,shared_seed,1.0,0.5753032583748023,1.0
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,random,shared_seed,0.4892740926157697,0.4484849483148562,0.30037546933667086
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,net_force,total_budget,0.9,0.4930690205087315,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,rigid_force,total_budget,0.97,0.5057951342236606,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,force_magnitude,total_budget,0.53,0.4229767159702685,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,geometry_novelty,total_budget,0.83,0.5067067031696701,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,random,total_budget,0.441,0.441,
aimnet2,0,worst_decile,0.3,201,240,441,0.441,100,reference_oracle,total_budget,1.0,0.6127700532232709,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,net_force,shared_seed,0.714828897338403,0.48826750545695313,0.6231155778894473
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,rigid_force,shared_seed,0.7642585551330798,0.49338386158727926,0.6884422110552764
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,force_magnitude,shared_seed,0.5247148288973384,0.42445557141813434,0.37185929648241206
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,geometry_novelty,shared_seed,0.6121673003802282,0.49271507376195756,0.48743718592964824
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,trees_log,shared_seed,0.8022813688212928,0.5282270208596344,0.7386934673366834
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,trees_raw,shared_seed,0.7832699619771863,0.5189377083594396,0.7135678391959799
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,trees_physics,shared_seed,0.7718631178707225,0.5053677251720429,0.6984924623115578
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,ridge,shared_seed,0.7984790874524715,0.5407065173388299,0.7336683417085427
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,mp_ridge,shared_seed,0.7946768060836502,0.5392568454156941,0.7286432160804021
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,reference_oracle,shared_seed,1.0,0.5753032583748023,1.0
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,random,shared_seed,0.470626305695808,0.4484849483148562,0.30037546933667086
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,net_force,total_budget,0.7262357414448669,0.4930690205087315,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,rigid_force,total_budget,0.8098859315589354,0.5057951342236606,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,force_magnitude,total_budget,0.49429657794676807,0.4229767159702685,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,geometry_novelty,total_budget,0.6387832699619772,0.5067067031696701,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,random,total_budget,0.441,0.441,
aimnet2,0,above_5mev,0.3,201,240,441,0.441,263,reference_oracle,total_budget,1.0,0.6127700532232709,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,net_force,shared_seed,1.0,0.48826750545695313,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,rigid_force,shared_seed,1.0,0.49338386158727926,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,force_magnitude,shared_seed,0.6428571428571429,0.42445557141813434,0.5
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,geometry_novelty,shared_seed,1.0,0.49271507376195756,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,trees_log,shared_seed,1.0,0.5282270208596344,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,trees_raw,shared_seed,1.0,0.5189377083594396,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,trees_physics,shared_seed,1.0,0.5053677251720429,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,ridge,shared_seed,1.0,0.5407065173388299,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,mp_ridge,shared_seed,1.0,0.5392568454156941,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,reference_oracle,shared_seed,1.0,0.5753032583748023,1.0
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,random,shared_seed,0.5002681923833363,0.4484849483148562,0.30037546933667086
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,net_force,total_budget,1.0,0.4930690205087315,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,rigid_force,total_budget,1.0,0.5057951342236606,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,force_magnitude,total_budget,0.5714285714285714,0.4229767159702685,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,geometry_novelty,total_budget,1.0,0.5067067031696701,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,random,total_budget,0.441,0.441,
aimnet2,0,above_10mev,0.3,201,240,441,0.441,14,reference_oracle,total_budget,1.0,0.6127700532232709,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,net_force,shared_seed,,0.48826750545695313,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,rigid_force,shared_seed,,0.49338386158727926,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,force_magnitude,shared_seed,,0.42445557141813434,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,geometry_novelty,shared_seed,,0.49271507376195756,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,trees_log,shared_seed,,0.5282270208596344,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,trees_raw,shared_seed,,0.5189377083594396,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,trees_physics,shared_seed,,0.5053677251720429,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,ridge,shared_seed,,0.5407065173388299,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,mp_ridge,shared_seed,,0.5392568454156941,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,reference_oracle,shared_seed,,0.5753032583748023,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,random,shared_seed,,0.4484849483148562,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,net_force,total_budget,,0.4930690205087315,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,rigid_force,total_budget,,0.5057951342236606,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,force_magnitude,total_budget,,0.4229767159702685,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,geometry_novelty,total_budget,,0.5067067031696701,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,random,total_budget,,0.441,
aimnet2,0,above_25mev,0.3,201,240,441,0.441,0,reference_oracle,total_budget,,0.6127700532232709,
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,net_force,shared_seed,0.92,0.6307923506776717,0.8904109589041096
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,rigid_force,shared_seed,1.0,0.6437032361802452,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,force_magnitude,shared_seed,0.71,0.5904573875860951,0.6027397260273972
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,geometry_novelty,shared_seed,0.91,0.6522728959441859,0.8767123287671232
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,trees_log,shared_seed,1.0,0.6734355347009122,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,trees_raw,shared_seed,1.0,0.6662150747561896,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,trees_physics,shared_seed,1.0,0.6462311098309208,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,ridge,shared_seed,1.0,0.6963423916084976,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,mp_ridge,shared_seed,0.98,0.6862643335680016,0.9726027397260274
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,reference_oracle,shared_seed,1.0,0.7373590588390623,1.0
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,random,shared_seed,0.6354568210262829,0.6063425659707113,0.5006257822277848
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,net_force,total_budget,0.93,0.6349957553702312,
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,rigid_force,total_budget,0.99,0.647452589289803,
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,force_magnitude,total_budget,0.72,0.5866199331940456,
aimnet2,0,worst_decile,0.5,201,400,601,0.601,100,geometry_novelty,total_budget,0.89,0.6566647355028249,
